"","X","Y","religion"
"1354",34.9523898,29.5612142,"jewish"
"1355",34.853508,32.3196262,"jewish"
"1356",34.8607945,32.3242963,"jewish"
"1357",34.9212477,32.4271972,"jewish"
"1358",34.8586336,32.3230681,"jewish"
"1359",34.8595689,32.3222342,"jewish"
"1360",35.2061125,31.7610765,"christian"
"1361",35.230436,31.7759179,"christian"
"1362",34.8561613,32.3315696,"jewish"
"1363",34.8579637,32.3299595,"jewish"
"1364",34.8584604,32.3303906,"jewish"
"1365",34.8550111,32.3269424,"jewish"
"1366",34.8598172,32.3308917,"jewish"
"1367",34.8646985,32.336512,"jewish"
"1368",34.8488169,32.1575251,"jewish"
"1369",35.2422214,31.7918583,"jewish"
"1370",35.2493332,31.7863073,"christian"
"1371",34.8601552,32.3308248,"jewish"
"1372",34.8584332,32.3429774,"jewish"
"1373",34.858101,32.3441059,"jewish"
"1374",34.8610582,32.0541479,"jewish"
"1375",34.8510048,32.1623515,"jewish"
"1376",35.25365,31.8194151,"jewish"
"1377",34.8582614,32.3384883,"jewish"
"1378",34.8558912,32.3366475,"jewish"
"1379",35.1403135,31.7951555,"jewish"
"1380",35.1429619,31.793472,"jewish"
"1381",35.1407599,31.7939611,"jewish"
"1382",35.1401617,31.7964082,"jewish"
"1383",34.9030396,32.1606337,"jewish"
"1384",35.229115,31.787874,"christian"
"1385",34.9859047,32.8044398,"jewish"
"1386",34.8532667,32.3218929,"jewish"
"1387",34.8669283,32.3268792,"jewish"
"1388",34.865323,32.3312926,"jewish"
"1389",34.8699598,32.3324556,"jewish"
"1390",34.8680027,32.3339882,"jewish"
"1391",34.8700322,32.3341136,"jewish"
"1392",34.869739,32.334152,"jewish"
"1393",35.2406918,31.7828963,"christian"
"1394",35.2257024,31.785248,"christian"
"1395",35.2248264,31.7832267,"christian"
"1396",35.2286687,31.7852168,"muslim"
"1397",35.2344062,31.7809543,"christian"
"1398",34.8234569,32.078593,"jewish"
"1399",34.8153069,32.083472,"jewish"
"1400",35.5013151,31.8201077,"christian"
"1401",34.7865082,31.9128156,"jewish"
"1402",34.7824144,31.922801,"jewish"
"1403",34.8195826,32.1844902,"jewish"
"1404",34.8277085,31.9303362,"jewish"
"1405",35.2114279,31.7802355,"jewish"
"1406",35.330843,32.2369638,"jewish"
"1407",35.541601,31.8303701,"christian"
"1408",35.0023022,32.8167201,"muslim"
"1409",35.0689699,32.8482975,"jewish"
"1410",35.2751031,31.9500441,"jewish"
"1411",35.2602401,31.9538311,"jewish"
"1412",34.9891215,32.2136474,"jewish"
"1413",34.8521769,32.3304943,"jewish"
"1414",34.8521662,32.3301861,"jewish"
"1415",34.8527823,32.3293513,"jewish"
"1416",34.8497898,32.3294926,"jewish"
"1417",34.8522359,32.3303855,"jewish"
"1418",34.8535575,32.3307805,"jewish"
"1419",34.8198704,32.0690713,"jewish"
"1420",35.0003448,32.6918587,"muslim"
"1421",34.8167575,31.8957962,"jewish"
"1422",34.8163689,31.8923135,"jewish"
"1423",34.816996,31.9019649,"jewish"
"1424",34.8177463,31.9035228,"jewish"
"1425",34.8162771,31.899896,"jewish"
"1426",34.8175271,31.9003286,"jewish"
"1427",34.815152,31.8993889,"jewish"
"1428",34.6423273,31.7820209,"jewish"
"1429",34.6374779,31.7837263,"jewish"
"1430",34.6354898,31.7830562,"jewish"
"1431",34.6336473,31.7841838,"jewish"
"1432",34.9329625,32.0132103,"jewish"
"1433",34.9374875,32.0144885,"jewish"
"1434",35.2155105,31.7711048,"jewish"
"1435",35.2139455,31.7716536,"jewish"
"1436",35.214016,31.7716284,"jewish"
"1437",34.8084542,31.9069333,"jewish"
"1438",35.2316364,31.7836132,"muslim"
"1439",35.5433678,32.7860931,"muslim"
"1440",35.5424452,32.7888529,"christian"
"1441",34.8879122,32.1882325,"jewish"
"1442",34.8828741,32.1818569,"jewish"
"1443",34.8822503,32.1807751,"jewish"
"1444",34.8806379,32.1894606,"jewish"
"1445",34.882403,32.1754175,"jewish"
"1446",35.2180579,31.7744108,"christian"
"1447",34.744413,32.0334462,"jewish"
"1448",34.7555065,32.0550084,"muslim"
"1449",34.3519816,31.4228467,"muslim"
"1450",35.5493824,32.8734204,"christian"
"1451",35.3015925,32.7069827,"christian"
"1452",35.2960529,32.6990233,"christian"
"1453",35.5493421,32.8736601,"christian"
"1454",34.8247454,31.8907203,"jewish"
"1455",35.5487392,32.8708415,"christian"
"1456",34.8112768,31.9352141,"jewish"
"1457",35.2131066,31.2673501,"jewish"
"1458",35.4117778,31.8440757,"christian"
"1459",35.2631539,32.0697527,"jewish"
"1460",34.9319634,31.805514,"jewish"
"1461",34.9295368,31.8061329,"jewish"
"1462",35.1450635,31.6787651,"jewish"
"1463",34.980116,31.8329029,"christian"
"1464",34.9044974,31.5955185,"christian"
"1465",34.8839779,31.8589843,"jewish"
"1466",35.0162378,32.7905073,"jewish"
"1467",35.2732359,31.8501373,"jewish"
"1468",34.9850705,32.7801025,"jewish"
"1469",34.9861555,32.8280073,"christian"
"1470",34.9521113,29.563719,"jewish"
"1471",34.948295,29.5644656,"jewish"
"1472",34.9334206,29.560757,"jewish"
"1473",34.9409034,29.5546568,"jewish"
"1474",34.9367792,29.5481019,"jewish"
"1475",34.9485525,29.5620206,"jewish"
"1476",34.9341759,29.5598173,"jewish"
"1477",34.939433,29.5592937,"jewish"
"1478",34.9478873,29.5595373,"jewish"
"1479",34.9444005,29.5572322,"jewish"
"1480",34.9309658,29.5502385,"jewish"
"1481",34.9771388,31.7386984,"jewish"
"1482",34.9772943,31.738224,"jewish"
"1483",34.9803919,31.7366134,"jewish"
"1484",35.5519829,32.9020738,"christian"
"1486",34.7995313,31.89287,"jewish"
"1487",34.9792522,31.7432127,"jewish"
"1488",34.9791652,31.7428626,"jewish"
"1489",34.977128,31.7388992,"jewish"
"1490",34.979454,31.7430749,"jewish"
"1491",34.7966872,32.0476185,"jewish"
"1492",34.9987936,31.7855666,"jewish"
"1493",34.8344072,32.1126623,"jewish"
"1494",34.8951692,32.1589251,"jewish"
"1495",35.0160078,32.7906409,"jewish"
"1496",35.226707,31.7016115,"christian"
"1497",35.1166579,31.5316213,"jewish"
"1498",34.7336383,31.9293858,"muslim"
"1499",35.1118328,32.3069123,"muslim"
"1500",34.9917564,31.8357849,"muslim"
"1501",34.8657329,32.3327336,"jewish"
"1502",35.1037726,31.5512892,"muslim"
"1503",35.5268186,32.8076746,"christian"
"1504",35.3383269,32.745025,"christian"
"1505",35.3379372,32.7471399,"christian"
"1506",35.3384044,32.7474252,"christian"
"1507",35.33821,32.7473929,"christian"
"1508",35.4793449,32.8897121,"jewish"
"1509",35.4452909,33.022048,"jewish"
"1510",35.1872486,31.7150682,"christian"
"1511",35.2320012,31.78401,"muslim"
"1512",34.7848719,32.0802445,"jewish"
"1513",35.0335386,31.918368,"jewish"
"1514",35.2240079,31.7850651,"jewish"
"1515",35.2114995,31.7774974,"jewish"
"1516",35.5428194,32.7883825,"christian"
"1517",35.1996587,31.9042112,"christian"
"1518",35.1996802,31.9049308,"christian"
"1519",35.1984571,31.9026082,"christian"
"1520",35.2042507,31.8992472,"christian"
"1521",35.0916135,31.5307773,"muslim"
"1522",35.100559,31.5616057,"muslim"
"1523",35.0986258,32.6498441,"jewish"
"1524",35.0835463,32.639768,"jewish"
"1525",35.0848666,32.982112,"jewish"
"1526",34.9598434,32.8094004,"jewish"
"1527",34.9595761,32.8103309,"jewish"
"1528",34.994679,32.8176804,"christian"
"1529",34.8560407,32.3301529,"jewish"
"1530",34.5608065,31.6588146,"jewish"
"1531",35.1955891,31.5885926,"jewish"
"1532",35.1267123,31.6532159,"jewish"
"1533",35.1944656,31.7915669,"jewish"
"1534",35.2511255,31.7773993,"christian"
"1535",35.2396519,31.7716085,"christian"
"1536",35.2343271,31.7707359,"muslim"
"1537",35.2253757,31.8289752,"muslim"
"1538",35.2901353,32.2182735,"muslim"
"1539",35.1055451,32.8039082,"jewish"
"1540",35.1057322,32.8048611,"jewish"
"1541",35.1070679,32.8075914,"jewish"
"1542",35.1061942,32.8087222,"jewish"
"1543",35.1051029,32.8107976,"jewish"
"1544",35.1060535,32.8126842,"jewish"
"1545",35.1054741,32.803684,"jewish"
"1546",35.099354,32.8039644,"jewish"
"1547",35.0943574,33.0053282,"jewish"
"1548",34.8866679,32.1850664,"jewish"
"1549",34.9940879,31.7179994,"jewish"
"1550",34.8139842,31.887884,"jewish"
"1551",34.7502336,32.0158317,"jewish"
"1552",34.7948908,32.0618946,"jewish"
"1553",35.3024527,31.7926227,"jewish"
"1554",35.302324,31.7927024,"jewish"
"1555",34.800762,32.0753618,"jewish"
"1556",35.2182473,31.7857029,"muslim"
"1557",35.2311763,31.7655181,"muslim"
"1558",35.2246064,31.7780616,"christian"
"1559",35.210031,31.7701285,"jewish"
"1560",35.1646368,31.7375868,"muslim"
"1561",35.0010385,31.7090902,"jewish"
"1562",35.2146631,31.7824928,"jewish"
"1563",35.2140213,31.782279,"jewish"
"1564",35.6883968,32.798128,"jewish"
"1565",34.7610427,32.014668,"jewish"
"1566",35.2201145,31.7642568,"jewish"
"1567",35.6431336,32.7863837,"jewish"
"1568",34.7634796,32.0228375,"jewish"
"1569",35.2118303,31.7653074,"jewish"
"1570",35.2204174,31.7735288,"jewish"
"1571",35.2163851,31.765025,"jewish"
"1572",35.2131276,31.7858884,"jewish"
"1573",34.9894437,31.7144287,"jewish"
"1574",34.7634417,32.0087702,"jewish"
"1575",35.2325321,32.7509897,"jewish"
"1576",34.9824339,32.1910891,"muslim"
"1577",35.2028658,31.904656,"christian"
"1578",35.4414607,32.7217824,"muslim"
"1579",34.7678152,32.0316737,"jewish"
"1580",34.8373648,32.1134386,"jewish"
"1581",34.8374586,32.1135886,"jewish"
"1582",34.8349274,32.1082388,"jewish"
"1583",35.2285513,31.7848985,"christian"
"1584",35.0517107,32.1097448,"muslim"
"1585",35.0453807,32.1065686,"muslim"
"1586",35.1877816,31.818863,"jewish"
"1587",35.1876269,31.8190292,"jewish"
"1588",34.7968482,31.2640821,"jewish"
"1589",34.7739525,32.0198803,"jewish"
"1590",35.0158681,32.7859918,"jewish"
"1591",35.0161987,32.7918175,"jewish"
"1592",35.0164438,32.7906151,"jewish"
"1593",35.2196083,31.7535498,"jewish"
"1594",34.9932795,31.8713849,"jewish"
"1595",34.8227816,32.0743783,"jewish"
"1596",35.2965647,32.7028687,"christian"
"1597",35.2968556,32.7034589,"christian"
"1598",35.3024059,32.7057247,"christian"
"1599",34.7934684,32.0101954,"jewish"
"1600",35.0410665,32.3082182,"muslim"
"1601",34.8182139,31.9027862,"jewish"
"1602",34.8289314,31.8907899,"jewish"
"1603",35.1223751,32.7024687,"jewish"
"1604",34.767717,32.061993,"jewish"
"1605",34.7618757,32.0214123,"jewish"
"1606",34.8083503,32.0505594,"jewish"
"1607",35.0840191,32.9857199,"jewish"
"1608",35.3026928,32.4593709,"muslim"
"1609",34.5834825,31.6990734,"jewish"
"1610",35.1986914,31.8185177,"jewish"
"1611",35.2999168,32.8718251,"muslim"
"1612",34.4824469,31.5100964,"muslim"
"1613",35.5935782,32.9673121,"muslim"
"1614",35.5982315,32.9669278,"muslim"
"1615",34.9330928,32.2643079,"jewish"
"1616",34.8715819,31.9255535,"muslim"
"1617",35.2056825,32.4041192,"muslim"
"1618",35.248812,31.7701991,"muslim"
"1619",35.2467864,31.7816995,"christian"
"1620",35.580302,33.215372,"jewish"
"1621",35.2155116,31.783907,"jewish"
"1622",35.2290977,31.7903084,"muslim"
"1623",35.2386459,31.7910794,"muslim"
"1624",35.5685944,33.2200897,"jewish"
"1625",35.5713702,33.2208699,"jewish"
"1626",35.5696528,33.2190908,"jewish"
"1627",35.5764725,33.2021896,"jewish"
"1628",35.1617109,31.7829286,"jewish"
"1629",35.2405173,31.774092,"muslim"
"1630",35.2518025,31.7707234,"christian"
"1631",35.2519383,31.7760949,"christian"
"1632",35.2520329,31.7720645,"christian"
"1633",35.2483147,31.7754488,"muslim"
"1634",35.0741148,31.5384317,"muslim"
"1635",34.8532033,32.3215579,"jewish"
"1636",35.2665668,31.8116983,"muslim"
"1637",35.228006,31.78682,"christian"
"1638",35.228908,31.7856743,"christian"
"1639",35.2455607,31.8108717,"muslim"
"1640",35.2482732,31.811198,"muslim"
"1641",35.2445348,31.8118779,"muslim"
"1642",35.2435142,31.8130803,"muslim"
"1643",35.2451557,31.8148101,"muslim"
"1644",35.2283108,31.7870562,"christian"
"1645",34.7587134,32.0243302,"jewish"
"1646",34.7713659,32.0262026,"jewish"
"1647",34.9137149,32.5397514,"muslim"
"1648",35.3015227,32.4623997,"muslim"
"1649",35.3236841,32.3864418,"christian"
"1650",34.7931869,31.9632226,"jewish"
"1651",34.8096296,32.1596631,"jewish"
"1652",35.4223189,31.8494524,"christian"
"1653",35.1935983,31.7907428,"jewish"
"1654",35.2339411,31.7803402,"christian"
"1655",35.2340275,31.7803795,"christian"
"1656",35.2321669,31.7799115,"christian"
"1657",35.2303719,31.7786112,"christian"
"1658",35.2324281,31.7795159,"christian"
"1659",35.2315539,31.7793554,"christian"
"1660",35.2306983,31.7792248,"christian"
"1661",35.2299044,31.7782979,"christian"
"1662",35.229972,31.7783147,"christian"
"1663",35.2299621,31.7783987,"christian"
"1664",35.2299591,31.7783588,"christian"
"1665",35.2295417,31.7784763,"christian"
"1666",35.2958376,32.6977505,"christian"
"1667",35.0810989,31.74462,"muslim"
"1668",34.8128479,32.0612507,"jewish"
"1669",35.1696304,32.1049831,"jewish"
"1670",35.1863232,32.1084654,"jewish"
"1671",34.4898511,31.5365339,"muslim"
"1672",35.254201,32.4568127,"muslim"
"1673",35.229162,31.7747995,"christian"
"1674",35.2306712,31.7759787,"christian"
"1675",35.230472,31.778461,"christian"
"1676",35.2302544,31.7785238,"christian"
"1677",35.230401,31.7785198,"christian"
"1678",35.2299885,31.7786132,"christian"
"1679",35.2299926,31.778435,"christian"
"1680",35.2294135,31.7784614,"christian"
"1681",35.2294416,31.7784096,"christian"
"1682",35.2299344,31.7783627,"christian"
"1683",35.2295101,31.7786426,"christian"
"1684",35.2307829,31.7761654,"christian"
"1685",35.2421431,31.7784971,"christian"
"1686",34.7685901,32.0572421,"jewish"
"1687",34.7696627,32.0563616,"jewish"
"1688",35.0535953,32.0627968,"jewish"
"1689",35.5464968,31.8370932,"christian"
"1690",34.9430741,32.5663686,"jewish"
"1691",35.190643,31.7817021,"jewish"
"1692",35.234035,31.7785784,"jewish"
"1693",34.9512029,32.5822125,"jewish"
"1694",34.260616,31.2263201,"muslim"
"1695",34.79068,32.0184775,"jewish"
"1696",34.7908731,32.0185412,"jewish"
"1697",34.792697,32.0214794,"jewish"
"1698",34.7777598,32.0189892,"jewish"
"1699",34.7745528,32.0180773,"jewish"
"1700",35.2299334,31.7786524,"christian"
"1701",35.2298329,31.7784924,"christian"
"1702",35.2298752,31.778419,"christian"
"1703",35.2297388,31.778365,"christian"
"1704",35.2298735,31.778375,"christian"
"1705",35.2298777,31.7783334,"christian"
"1706",34.7776503,32.0242327,"jewish"
"1707",34.7661007,32.0246418,"jewish"
"1708",34.7680319,32.0227225,"jewish"
"1709",34.7679461,32.0240733,"jewish"
"1710",34.7688795,32.0242507,"jewish"
"1711",34.7682358,32.0273843,"jewish"
"1712",35.0556734,31.5039058,"muslim"
"1713",35.1075526,31.807958,"christian"
"1714",34.9211519,32.5062933,"jewish"
"1715",34.3389295,31.3977388,"muslim"
"1716",34.3374163,31.4015892,"muslim"
"1717",35.0824513,32.8218789,"jewish"
"1718",34.91419,32.303187,"jewish"
"1719",34.9147037,32.3027133,"jewish"
"1720",35.1417192,31.728864,"muslim"
"1721",35.1361714,31.7275582,"muslim"
"1722",35.1389256,31.7269404,"muslim"
"1723",35.2463537,32.353554,"muslim"
"1724",35.3535482,32.9081924,"muslim"
"1725",34.8058374,31.9317896,"jewish"
"1726",35.2295055,31.7845031,"christian"
"1727",34.4916924,31.5202653,"muslim"
"1728",34.93077,30.9886469,"jewish"
"1729",34.9231515,32.0511503,"jewish"
"1730",35.2468273,31.7434575,"muslim"
"1731",35.2457552,31.7518312,"muslim"
"1732",35.1706901,31.753542,"jewish"
"1733",35.1669263,31.7568245,"jewish"
"1734",35.167794,31.7552719,"jewish"
"1735",34.8562647,31.9301781,"jewish"
"1736",34.8552618,31.9301419,"jewish"
"1737",35.0282264,31.4409643,"jewish"
"1738",35.172092,31.7543732,"jewish"
"1739",34.243311,31.2737323,"muslim"
"1740",34.2462722,31.275235,"muslim"
"1741",35.0512776,32.1280201,"muslim"
"1742",35.0468734,32.128647,"muslim"
"1743",35.0471416,32.1290013,"muslim"
"1744",35.2585291,31.7615613,"muslim"
"1745",35.0627426,32.7210574,"christian"
"1746",35.2021354,31.7056772,"christian"
"1747",35.1035913,31.7070004,"muslim"
"1748",35.0900403,31.5342474,"muslim"
"1749",34.5593266,31.6604053,"muslim"
"1750",34.9502897,32.5207539,"jewish"
"1751",35.0677285,31.3987753,"muslim"
"1752",35.0671759,31.4006292,"muslim"
"1753",34.8728798,31.9335182,"jewish"
"1754",34.8675928,31.9230029,"jewish"
"1755",34.8711441,31.9250518,"muslim"
"1756",34.8672656,31.9196336,"jewish"
"1757",35.1717259,32.0475305,"muslim"
"1758",35.156841,31.7435093,"christian"
"1759",35.2307205,31.7775397,"christian"
"1760",34.933044,30.9903897,"jewish"
"1761",34.8742849,32.2738116,"jewish"
"1762",34.8064461,31.2515387,"jewish"
"1763",35.1642259,32.0488322,"muslim"
"1764",35.1751048,31.7596856,"jewish"
"1765",35.1752309,31.7596445,"jewish"
"1766",35.4227068,32.6837188,"jewish"
"1767",34.6581793,31.8068801,"jewish"
"1768",34.5946876,31.4278781,"jewish"
"1769",34.5944166,31.4278366,"jewish"
"1770",35.5227215,32.8020131,"jewish"
"1771",34.8438917,32.0294263,"jewish"
"1772",35.0044658,32.5960077,"jewish"
"1773",35.0688344,32.6339853,"jewish"
"1774",35.0683764,32.6333889,"jewish"
"1775",35.4982164,32.489965,"jewish"
"1776",35.5414389,32.7823673,"jewish"
"1777",34.8432649,32.1496205,"jewish"
"1778",35.2429976,32.6977023,"christian"
"1779",35.2428635,32.6969364,"christian"
"1780",35.2754878,32.348825,"muslim"
"1781",35.2785455,32.3500395,"muslim"
"1782",35.270692,32.3505018,"muslim"
"1783",35.2724193,32.3480818,"muslim"
"1784",35.2726983,32.3470485,"muslim"
"1785",35.2613178,32.3496957,"muslim"
"1786",35.2722934,32.3459795,"muslim"
"1787",35.034882,31.0639213,"jewish"
"1788",35.2035449,31.7112888,"christian"
"1789",34.7781423,32.055038,"christian"
"1790",35.0436444,31.5285716,"muslim"
"1791",35.3496218,32.6305408,"muslim"
"1792",35.0970446,31.5480048,"muslim"
"1793",34.8047623,31.2505587,"jewish"
"1794",34.8039007,31.2510628,"jewish"
"1795",35.1580628,32.7999507,"jewish"
"1796",34.9997784,31.9124907,"jewish"
"1797",35.229655,31.7764466,"christian"
"1798",34.9596696,32.2022487,"jewish"
"1799",34.8876753,32.1520829,"jewish"
"1800",35.1880773,32.3182182,"muslim"
"1801",35.1851442,32.3170791,"muslim"
"1802",34.8873052,32.0914947,"jewish"
"1803",34.4644579,31.5187321,"muslim"
"1804",35.0263703,31.5080737,"muslim"
"1805",34.7391295,31.7296317,"jewish"
"1806",35.2041184,31.2598268,"jewish"
"1807",34.851401,32.1306465,"jewish"
"1808",34.8545328,32.1336335,"jewish"
"1809",35.4918186,32.9696989,"jewish"
"1810",35.2606631,32.2256719,"muslim"
"1811",35.2600445,32.2269328,"muslim"
"1812",34.944694,32.0038136,"jewish"
"1813",34.9468316,31.9971921,"jewish"
"1814",34.9397084,32.6836814,"jewish"
"1815",34.9428092,32.6914084,"jewish"
"1816",35.1448544,33.0724439,"jewish"
"1817",35.5420828,32.9820854,"jewish"
"1818",35.5447404,32.9800935,"jewish"
"1819",35.5455525,32.9830205,"jewish"
"1820",34.9511268,32.2712816,"jewish"
"1821",34.9125624,32.2822174,"jewish"
"1822",34.9120634,32.2694772,"jewish"
"1823",35.214545,31.784049,"christian"
"1824",35.0825497,32.4337541,"muslim"
"1825",35.2628426,32.4499215,"muslim"
"1826",35.2582756,32.4512491,"muslim"
"1827",35.185934,31.701178,"muslim"
"1828",34.9671079,32.1945866,"muslim"
"1829",35.1795873,31.6974231,"muslim"
"1830",34.3124295,31.3514888,"muslim"
"1831",35.1111702,32.6588874,"jewish"
"1832",35.1094552,32.6600045,"jewish"
"1833",34.6208483,31.3068218,"jewish"
"1834",35.4922752,32.5067785,"jewish"
"1835",35.2323575,31.7799001,"christian"
"1836",35.0685763,32.0180639,"christian"
"1837",35.5190463,33.0054052,"jewish"
"1838",34.7676911,31.3905546,"muslim"
"1839",35.0668952,32.0198232,"christian"
"1840",35.0622446,31.4012917,"muslim"
"1841",34.6302658,31.7678547,"jewish"
"1842",34.6269341,31.7694654,"jewish"
"1843",34.6245499,31.7707268,"jewish"
"1844",35.3012295,32.3362333,"muslim"
"1845",35.2293367,31.8143878,"muslim"
"1846",35.2265521,31.8134227,"muslim"
"1847",35.3367518,32.9774401,"christian"
"1848",35.3360276,32.9784797,"christian"
"1849",35.3358875,32.9770334,"jewish"
"1850",35.3375102,32.9769018,"jewish"
"1851",35.7833546,32.832174,"jewish"
"1852",35.7899695,32.8453633,"jewish"
"1853",35.1903827,32.4606298,"muslim"
"1854",35.1829246,31.8964743,"muslim"
"1855",35.1701246,31.8969866,"muslim"
"1856",35.2279711,31.8280414,"muslim"
"1857",35.1571945,31.5231742,"muslim"
"1858",35.0700429,32.017644,"christian"
"1859",35.0662359,32.0145499,"christian"
"1860",35.0672427,32.0161027,"christian"
"1861",35.0677917,32.015417,"christian"
"1862",35.0845632,32.0100269,"christian"
"1863",35.1717444,31.889,"muslim"
"1864",35.1146978,32.0031637,"muslim"
"1865",35.2294615,31.7793969,"christian"
"1866",35.2294686,31.779489,"christian"
"1867",35.2297872,31.778303,"christian"
"1868",35.2331954,31.7681915,"christian"
"1869",35.2289587,31.7778397,"christian"
"1870",35.0308455,32.3257773,"muslim"
"1871",35.0509908,31.4501493,"muslim"
"1872",35.2278696,31.7776638,"christian"
"1873",35.2996073,32.2276393,"muslim"
"1874",35.2976251,32.2227654,"muslim"
"1875",35.2999684,32.0533016,"jewish"
"1876",35.2977893,32.0555061,"jewish"
"1877",35.2980838,32.053317,"jewish"
"1878",35.263866,32.224363,"muslim"
"1879",35.2449209,32.2346895,"muslim"
"1880",35.1694669,32.4454358,"muslim"
"1881",34.885238,32.0890558,"jewish"
"1882",35.0704854,31.4107241,"muslim"
"1883",35.0647777,31.4089843,"muslim"
"1884",34.884948,32.0889394,"jewish"
"1885",34.8844479,32.0891162,"jewish"
"1886",35.2568325,32.2206559,"muslim"
"1887",34.3008453,31.3508374,"muslim"
"1888",34.5144555,31.5295021,"muslim"
"1889",34.8871489,32.0883181,"jewish"
"1890",34.8865111,32.0903995,"jewish"
"1891",34.7712588,32.0471945,"christian"
"1892",35.3005095,32.4610972,"muslim"
"1893",34.8842239,32.0882254,"jewish"
"1894",34.9225291,32.5066019,"jewish"
"1895",35.1926971,32.3022226,"muslim"
"1896",35.3455226,32.2919802,"muslim"
"1897",35.2390561,31.8803929,"jewish"
"1898",34.9941005,32.8092814,"jewish"
"1899",35.2247304,31.7804389,"jewish"
"1900",34.9483042,31.9970542,"jewish"
"1901",35.2854522,33.0116885,"jewish"
"1902",35.2367299,31.7808386,"christian"
"1903",35.2474745,31.7787867,"christian"
"1904",34.3856584,31.4223668,"muslim"
"1905",35.8110091,32.9985752,"muslim"
"1906",34.8985606,32.0713492,"jewish"
"1907",35.1803715,31.9591012,"muslim"
"1908",35.0377837,31.0727555,"jewish"
"1909",35.1409261,31.6391307,"jewish"
"1910",35.3240068,32.981425,"jewish"
"1911",35.2304935,31.7920426,"jewish"
"1912",35.0005209,32.8011419,"jewish"
"1913",35.2236824,31.6108829,"muslim"
"1914",35.2003281,31.9694723,"christian"
"1915",35.2014379,31.9699575,"christian"
"1916",34.8818069,32.087146,"jewish"
"1917",34.9166364,32.512268,"jewish"
"1918",34.9162957,32.50682,"jewish"
"1919",35.024206,32.3145387,"muslim"
"1920",35.199522,31.2517206,"jewish"
"1921",34.4913539,31.5555192,"muslim"
"1922",34.4723565,31.5129117,"muslim"
"1923",34.9935889,32.5321422,"jewish"
"1924",35.0073412,32.5155125,"jewish"
"1925",34.9349447,32.2745786,"jewish"
"1926",34.9356635,32.2732089,"jewish"
"1927",35.4493318,31.8375296,"muslim"
"1928",35.0395215,32.3062807,"muslim"
"1929",35.1857604,31.4287125,"muslim"
"1930",34.9139436,32.431182,"jewish"
"1931",35.0613445,31.6526112,"muslim"
"1932",35.2040997,31.7049598,"christian"
"1933",35.2327124,32.4775721,"muslim"
"1934",35.4564391,31.8551462,"muslim"
"1935",35.0611905,32.410941,"muslim"
"1936",34.7763078,32.0715156,"jewish"
"1937",34.9677832,32.7671912,"jewish"
"1938",35.0760211,32.4375613,"muslim"
"1939",35.078069,32.4330951,"muslim"
"1940",35.4490902,31.8743094,"jewish"
"1941",35.1935159,32.8214997,"christian"
"1942",35.1927958,32.822124,"christian"
"1943",35.0768787,32.9243849,"jewish"
"1944",35.0995961,32.0693882,"muslim"
"1945",35.1068577,32.0828604,"muslim"
"1946",35.099532,32.0769539,"muslim"
"1947",34.2887807,31.2806566,"muslim"
"1948",34.4967895,31.5369085,"muslim"
"1949",35.1848493,32.3204645,"muslim"
"1950",35.1620094,32.3269238,"muslim"
"1951",35.1594748,32.3255215,"muslim"
"1952",34.9721741,32.1880044,"muslim"
"1953",35.0286782,32.3123924,"muslim"
"1954",34.9741722,32.1828142,"muslim"
"1955",34.9733667,32.1805239,"muslim"
"1956",34.3848301,31.4247823,"muslim"
"1957",35.2301239,32.3363162,"muslim"
"1958",35.0311735,32.3045338,"muslim"
"1959",34.9746601,31.5507347,"muslim"
"1960",34.4539463,31.5067584,"muslim"
"1961",35.2167005,31.8084404,"jewish"
"1962",35.2419482,32.22885,"muslim"
"1963",34.452234,31.5239183,"christian"
"1964",35.1344057,31.8403407,"christian"
"1965",35.2837184,32.1931515,"muslim"
"1966",35.2869627,32.2079743,"muslim"
"1967",35.4156875,33.049671,"jewish"
"1968",35.4145855,33.0442427,"jewish"
"1969",34.8847309,32.0886454,"jewish"
"1970",34.4386523,31.5264609,"muslim"
"1971",35.1753624,31.6993604,"muslim"
"1972",34.8819856,32.2968761,"jewish"
"1973",34.4089165,31.3289642,"jewish"
"1974",35.2005652,31.7890184,"jewish"
"1975",35.1980198,31.7873569,"jewish"
"1976",35.2068068,31.9362628,"muslim"
"1977",34.882244,32.0859728,"jewish"
"1978",35.2286905,31.7710602,"jewish"
"1979",35.229362,31.7716954,"jewish"
"1980",35.2294085,31.7712256,"jewish"
"1981",35.2316329,31.7747426,"jewish"
"1982",35.2314444,31.7746791,"jewish"
"1983",35.2314937,31.7745967,"jewish"
"1984",35.2316023,31.7746491,"jewish"
"1985",35.234264,31.7766928,"jewish"
"1986",35.234264,31.7765126,"jewish"
"1987",35.2343675,31.7760433,"jewish"
"1988",35.2690075,32.2182569,"muslim"
"1989",35.0668504,31.9976067,"muslim"
"1990",35.0632882,31.9944218,"muslim"
"1991",34.4652025,31.5352894,"muslim"
"1992",35.0632436,31.9993526,"muslim"
"1993",35.2612097,32.2109482,"muslim"
"1994",35.2640941,32.0340758,"muslim"
"1995",35.2489819,31.9113757,"jewish"
"1996",35.23157,31.7749205,"jewish"
"1997",34.4767455,31.4973372,"muslim"
"1998",34.8057213,32.187851,"muslim"
"1999",35.1716067,32.3560487,"muslim"
"2000",34.4698733,31.5407333,"muslim"
"2001",35.2307674,32.1858782,"muslim"
